RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,90 s2022-2023,Toques2022-2023,Def. pen.2022-2023,3.º def.2022-2023,3.º cent.2022-2023,3.º ataq.2022-2023,Ataq. pen.2022-2023,Balón vivo2022-2023,Att2022-2023,Succ2022-2023,Exitosa%2022-2023,Tkld2022-2023,Tkld%2022-2023,Transportes2022-2023,Dist. tot.2022-2023,Dist. prg.2022-2023,PrgC2022-2023,1/32022-2023,TAP2022-2023,Errores de control2022-2023,Des2022-2023,Rec2022-2023,PrgR2022-2023
104,Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,26,1996,30.9,2303.0,355.0,1232.0,996.0,89.0,39.0,2303.0,9.0,5.0,55.6,4.0,44.4,1318.0,6889.0,3787.0,16.0,8.0,2.0,8.0,3.0,1498.0,7.0
105,Elliot Anderson,sct SCO,"CC,DL",Newcastle Utd,eng Premier League,19,2002,4.6,286.0,7.0,44.0,99.0,151.0,39.0,286.0,29.0,10.0,34.5,13.0,44.8,160.0,970.0,522.0,23.0,15.0,12.0,9.0,10.0,182.0,35.0
106,Felipe Anderson,br BRA,DL,Lazio,it Serie A,29,1993,32.9,1832.0,32.0,236.0,830.0,790.0,129.0,1832.0,105.0,54.0,51.4,42.0,40.0,967.0,5271.0,2369.0,83.0,62.0,31.0,85.0,44.0,1367.0,224.0
107,Benjamin André,fr FRA,CC,Lille,fr Ligue 1,31,1990,32.4,2743.0,120.0,626.0,1774.0,363.0,35.0,2743.0,36.0,19.0,52.8,14.0,38.9,2057.0,10561.0,4605.0,41.0,47.0,0.0,38.0,34.0,1892.0,46.0
108,Marcos André,br BRA,"DL,CC",Valencia,es La Liga,25,1996,5.0,125.0,1.0,8.0,50.0,69.0,23.0,125.0,17.0,9.0,52.9,4.0,23.5,78.0,353.0,124.0,2.0,3.0,0.0,21.0,5.0,94.0,20.0
109,Komnen Andrić,rs SRB,DL,Clermont Foot,fr Ligue 1,27,1995,16.1,597.0,14.0,44.0,346.0,210.0,52.0,595.0,15.0,6.0,40.0,7.0,46.7,431.0,2150.0,477.0,8.0,13.0,4.0,47.0,31.0,480.0,88.0
110,Robert Andrich,de GER,CC,Leverkusen,de Bundesliga,27,1994,26.7,1724.0,113.0,540.0,1021.0,171.0,19.0,1724.0,7.0,5.0,71.4,1.0,14.3,743.0,3500.0,1660.0,12.0,18.0,1.0,20.0,4.0,1073.0,8.0
111,Angeliño,es ESP,DF,Hoffenheim,de Bundesliga,25,1997,29.1,1798.0,78.0,506.0,771.0,533.0,32.0,1798.0,28.0,13.0,46.4,11.0,39.3,818.0,3134.0,1459.0,24.0,26.0,4.0,27.0,15.0,966.0,120.0
112,Fabrizio Angileri,ar ARG,DF,Getafe,es La Liga,28,1994,6.5,324.0,17.0,88.0,157.0,80.0,3.0,324.0,11.0,4.0,36.4,6.0,54.5,123.0,554.0,220.0,4.0,7.0,0.0,4.0,4.0,145.0,14.0
113,Jaidon Anthony,eng ENG,"CC,DL",Bournemouth,eng Premier League,22,1999,14.0,717.0,23.0,150.0,271.0,304.0,33.0,717.0,47.0,15.0,31.9,30.0,63.8,423.0,2449.0,1032.0,31.0,25.0,13.0,25.0,27.0,464.0,72.0
114,Janis Antiste,fr FRA,DL,Sassuolo,it Serie A,19,2002,0.6,23.0,0.0,7.0,9.0,7.0,1.0,23.0,1.0,0.0,0.0,1.0,100.0,14.0,49.0,9.0,0.0,0.0,0.0,1.0,0.0,16.0,2.0
115,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,26,1996,32.6,2435.0,244.0,1128.0,1083.0,249.0,36.0,2435.0,38.0,19.0,50.0,18.0,47.4,1383.0,8281.0,4557.0,56.0,34.0,4.0,24.0,17.0,1531.0,52.0
116,Josep Antoni Gayá,es ESP,"DF,CC",Mallorca,es La Liga,22,2000,1.1,19.0,10.0,15.0,3.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
117,José Antonio,es ESP,"CC,DF",Cádiz,es La Liga,18,2004,0.5,15.0,0.0,2.0,4.0,9.0,0.0,15.0,4.0,1.0,25.0,1.0,25.0,13.0,45.0,36.0,2.0,2.0,0.0,2.0,1.0,11.0,2.0
118,Marcos Antônio,br BRA,CC,Lazio,it Serie A,22,2000,6.6,493.0,29.0,117.0,331.0,49.0,1.0,493.0,5.0,4.0,80.0,0.0,0.0,296.0,1197.0,339.0,1.0,9.0,1.0,6.0,4.0,370.0,8.0
119,Michail Antonio,jm JAM,DL,West Ham,eng Premier League,32,1990,20.3,596.0,15.0,39.0,262.0,308.0,80.0,596.0,65.0,26.0,40.0,29.0,44.6,375.0,2589.0,1243.0,49.0,26.0,18.0,76.0,45.0,476.0,120.0
120,Antony,br BRA,DL,Manchester Utd,eng Premier League,22,2000,20.0,1066.0,12.0,134.0,348.0,609.0,85.0,1066.0,77.0,30.0,39.0,38.0,49.4,763.0,4783.0,2569.0,95.0,60.0,32.0,37.0,12.0,813.0,168.0
121,Valentin Antov,bg BUL,DF,Monza,it Serie A,21,2000,3.4,267.0,34.0,127.0,121.0,19.0,0.0,267.0,1.0,1.0,100.0,0.0,0.0,138.0,600.0,313.0,2.0,2.0,0.0,3.0,2.0,174.0,3.0
122,Christopher Antwi-Adjei,gh GHA,"DL,CC",Bochum,de Bundesliga,28,1994,22.0,996.0,7.0,102.0,304.0,605.0,63.0,996.0,80.0,31.0,38.8,39.0,48.8,525.0,3766.0,1485.0,67.0,49.0,20.0,89.0,32.0,560.0,231.0
123,Anuar,ma MAR,"CC,DL",Valladolid,es La Liga,27,1995,2.3,70.0,8.0,20.0,30.0,20.0,8.0,70.0,4.0,2.0,50.0,0.0,0.0,37.0,261.0,127.0,6.0,2.0,3.0,7.0,4.0,41.0,4.0
124,Houssem Aouar,dz ALG,CC,Lyon,fr Ligue 1,24,1998,5.8,461.0,6.0,51.0,279.0,134.0,28.0,461.0,23.0,10.0,43.5,11.0,47.8,365.0,1848.0,739.0,12.0,19.0,4.0,8.0,13.0,349.0,36.0
125,Adil Aouchiche,fr FRA,CC,Lorient,fr Ligue 1,20,2002,2.8,192.0,7.0,30.0,104.0,61.0,8.0,192.0,7.0,2.0,28.6,3.0,42.9,149.0,996.0,559.0,16.0,10.0,1.0,6.0,8.0,137.0,20.0
126,Dennis Appiah,fr FRA,"DF,CC",Nantes,fr Ligue 1,30,1992,8.8,554.0,37.0,158.0,292.0,113.0,4.0,554.0,18.0,6.0,33.3,10.0,55.6,372.0,2193.0,1173.0,15.0,13.0,0.0,12.0,10.0,339.0,51.0
127,Stredair Appuah,fr FRA,"DF,CC",Nantes,fr Ligue 1,18,2004,0.7,43.0,0.0,4.0,21.0,20.0,2.0,43.0,5.0,4.0,80.0,1.0,20.0,27.0,361.0,197.0,7.0,6.0,2.0,4.0,2.0,26.0,10.0
128,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,26,1995,11.0,514.0,30.0,118.0,304.0,102.0,3.0,514.0,4.0,4.0,100.0,0.0,0.0,234.0,1162.0,503.0,8.0,10.0,0.0,13.0,4.0,248.0,7.0
129,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,33,1989,5.5,368.0,9.0,84.0,225.0,61.0,8.0,368.0,7.0,4.0,57.1,1.0,14.3,172.0,681.0,278.0,3.0,3.0,0.0,8.0,2.0,244.0,7.0
130,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,23,1999,20.0,1437.0,109.0,487.0,882.0,77.0,29.0,1437.0,14.0,10.0,71.4,3.0,21.4,957.0,5938.0,3727.0,29.0,13.0,1.0,9.0,6.0,1022.0,11.0
131,Cameron Archer,eng ENG,"DL,CC",Aston Villa,eng Premier League,21,2001,0.5,15.0,0.0,1.0,8.0,7.0,3.0,15.0,1.0,1.0,100.0,0.0,0.0,15.0,114.0,72.0,3.0,1.0,1.0,2.0,3.0,13.0,3.0
132,Taïryk Arconte,fr FRA,DL,Brest,fr Ligue 1,18,2003,1.4,35.0,1.0,4.0,10.0,22.0,5.0,35.0,5.0,3.0,60.0,2.0,40.0,22.0,171.0,32.0,1.0,1.0,2.0,4.0,2.0,23.0,8.0
133,Alphonse Areola,fr FRA,PO,West Ham,eng Premier League,29,1993,3.4,98.0,91.0,98.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,53.0,253.0,153.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
134,Adu Ares,es ESP,"DL,CC",Athletic Club,es La Liga,20,2001,0.9,69.0,2.0,5.0,18.0,46.0,3.0,69.0,9.0,5.0,55.6,2.0,22.2,51.0,410.0,246.0,8.0,4.0,1.0,1.0,3.0,49.0,19.0
135,Joe Aribo,ng NGA,"CC,DL",Southampton,eng Premier League,26,1996,13.6,566.0,14.0,87.0,269.0,222.0,46.0,566.0,39.0,17.0,43.6,21.0,53.8,294.0,1294.0,615.0,19.0,10.0,7.0,35.0,22.0,354.0,64.0
136,Adam Armstrong,eng ENG,"DL,CC",Southampton,eng Premier League,25,1997,14.8,458.0,11.0,71.0,176.0,222.0,46.0,458.0,43.0,13.0,30.2,25.0,58.1,255.0,2338.0,996.0,39.0,29.0,11.0,24.0,22.0,273.0,70.0
137,Stuart Armstrong,sct SCO,"CC,DL",Southampton,eng Premier League,30,1992,15.6,864.0,21.0,133.0,403.0,341.0,37.0,864.0,52.0,22.0,42.3,21.0,40.4,539.0,3859.0,1910.0,61.0,45.0,10.0,28.0,28.0,596.0,88.0
138,Marko Arnautović,at AUT,DL,Bologna,it Serie A,33,1989,17.0,618.0,14.0,44.0,325.0,255.0,57.0,615.0,27.0,13.0,48.1,11.0,40.7,361.0,1616.0,524.0,13.0,12.0,6.0,42.0,19.0,496.0,116.0
139,Maximilian Arnold,de GER,CC,Wolfsburg,de Bundesliga,28,1994,30.7,1927.0,113.0,470.0,1108.0,364.0,11.0,1922.0,17.0,8.0,47.1,5.0,29.4,974.0,4616.0,2330.0,29.0,25.0,1.0,18.0,22.0,1064.0,19.0
140,Mohamed El Arouch,fr FRA,CC,Lyon,fr Ligue 1,18,2004,0.0,4.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,100.0,2.0,34.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Sergio Arribas,es ESP,"CC,DL",Real Madrid,es La Liga,20,2001,0.2,13.0,1.0,1.0,6.0,6.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
142,Kepa Arrizabalaga,es ESP,PO,Chelsea,eng Premier League,27,1994,28.5,1119.0,892.0,1103.0,16.0,0.0,0.0,1119.0,1.0,1.0,100.0,0.0,0.0,654.0,2894.0,1683.0,0.0,0.0,0.0,1.0,0.0,604.0,0.0
143,Roberto Arroyo,es ESP,CC,Valladolid,es La Liga,18,2003,0.2,7.0,0.0,1.0,3.0,3.0,1.0,7.0,1.0,1.0,100.0,0.0,0.0,8.0,38.0,25.0,1.0,0.0,1.0,1.0,2.0,8.0,4.0
144,Tolgay Arslan,de GER,CC,Udinese,it Serie A,31,1990,13.5,770.0,13.0,145.0,398.0,234.0,26.0,770.0,36.0,15.0,41.7,13.0,36.1,473.0,2944.0,1530.0,45.0,31.0,11.0,26.0,17.0,504.0,37.0
145,Ricard Artero,es ESP,"CC,DL",Girona,es La Liga,19,2003,1.5,68.0,2.0,14.0,36.0,20.0,6.0,68.0,4.0,3.0,75.0,0.0,0.0,45.0,217.0,106.0,4.0,4.0,0.0,4.0,3.0,54.0,9.0
146,Arthur,br BRA,DL,Fiorentina,it Serie A,24,1998,15.9,489.0,14.0,36.0,168.0,289.0,102.0,487.0,35.0,15.0,42.9,17.0,48.6,270.0,1438.0,397.0,11.0,14.0,9.0,60.0,24.0,361.0,86.0
147,Santiago Arzamendia,py PAR,"DF,CC",Cádiz,es La Liga,24,1998,5.4,290.0,23.0,90.0,135.0,70.0,5.0,290.0,6.0,2.0,33.3,4.0,66.7,140.0,668.0,349.0,8.0,9.0,2.0,8.0,4.0,142.0,22.0
148,Takuma Asano,jp JPN,"DL,CC",Bochum,de Bundesliga,27,1994,19.0,556.0,12.0,65.0,213.0,289.0,80.0,556.0,35.0,13.0,37.1,16.0,45.7,343.0,2354.0,919.0,32.0,19.0,16.0,62.0,31.0,391.0,119.0
149,Santiago Ascacíbar,ar ARG,CC,Cremonese,it Serie A,25,1997,8.1,553.0,26.0,177.0,280.0,100.0,4.0,553.0,9.0,4.0,44.4,4.0,44.4,254.0,976.0,442.0,1.0,3.0,0.0,8.0,4.0,314.0,6.0
150,Sergio Asenjo,es ESP,PO,Valladolid,es La Liga,33,1989,10.0,384.0,327.0,384.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,198.0,910.0,556.0,0.0,0.0,0.0,2.0,0.0,153.0,0.0
151,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,26,1996,16.0,951.0,11.0,66.0,375.0,517.0,71.0,950.0,33.0,23.0,69.7,7.0,21.2,609.0,3688.0,1856.0,56.0,39.0,11.0,19.0,13.0,725.0,108.0
152,Kristoffer Askildsen,no NOR,CC,Lecce,it Serie A,21,2001,8.1,351.0,17.0,68.0,190.0,97.0,8.0,351.0,6.0,3.0,50.0,1.0,16.7,131.0,665.0,336.0,10.0,2.0,2.0,13.0,3.0,176.0,17.0
153,Fisnik Asllani,xk KVX,DL,Hoffenheim,de Bundesliga,19,2002,1.9,95.0,3.0,8.0,36.0,53.0,16.0,95.0,3.0,1.0,33.3,2.0,66.7,56.0,182.0,103.0,4.0,3.0,3.0,7.0,2.0,75.0,19.0
154,Kristjan Asllani,al ALB,CC,Inter,it Serie A,20,2002,6.6,507.0,8.0,115.0,309.0,87.0,2.0,507.0,5.0,2.0,40.0,3.0,60.0,331.0,1588.0,634.0,6.0,9.0,1.0,3.0,2.0,389.0,6.0
155,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,34,1987,31.9,1487.0,26.0,111.0,643.0,748.0,145.0,1484.0,56.0,22.0,39.3,25.0,44.6,1030.0,5114.0,2370.0,80.0,58.0,30.0,52.0,46.0,1199.0,239.0
156,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,22,2000,2.9,200.0,15.0,51.0,110.0,42.0,6.0,200.0,5.0,1.0,20.0,3.0,60.0,122.0,727.0,411.0,10.0,7.0,2.0,4.0,2.0,105.0,13.0
157,Youcef Atal,dz ALG,"DF,CC",Nice,fr Ligue 1,26,1996,8.7,632.0,22.0,149.0,295.0,202.0,18.0,632.0,43.0,19.0,44.2,22.0,51.2,443.0,2882.0,1605.0,38.0,29.0,8.0,10.0,5.0,402.0,63.0
158,Valentin Atangana Edoa,fr FRA,CC,Reims,fr Ligue 1,16,2005,1.9,76.0,5.0,21.0,32.0,24.0,8.0,76.0,5.0,0.0,0.0,3.0,60.0,50.0,319.0,135.0,5.0,3.0,2.0,3.0,4.0,45.0,6.0
319,Pierre-Emerick Aubameyang,ga GAB,DL,Chelsea,eng Premier League,33,1989,6.3,165.0,7.0,17.0,71.0,80.0,24.0,165.0,5.0,3.0,60.0,2.0,40.0,88.0,537.0,260.0,9.0,6.0,4.0,11.0,4.0,118.0,29.0
161,Emil Audero,it ITA,PO,Sampdoria,it Serie A,25,1997,25.0,982.0,811.0,968.0,17.0,0.0,0.0,982.0,0.0,0.0,0.0,0.0,0.0,548.0,2997.0,1827.0,0.0,0.0,0.0,1.0,0.0,414.0,0.0
162,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,27,1994,34.0,1981.0,88.0,615.0,856.0,544.0,21.0,1981.0,64.0,36.0,56.3,23.0,35.9,1042.0,5837.0,3177.0,84.0,43.0,5.0,21.0,17.0,1167.0,153.0
327,Ludwig Augustinsson,se SWE,DF,Aston Villa,eng Premier League,28,1994,2.4,131.0,9.0,47.0,47.0,37.0,4.0,131.0,1.0,0.0,0.0,1.0,100.0,68.0,312.0,89.0,0.0,3.0,0.0,0.0,0.0,60.0,9.0
165,Serge Aurier,ci CIV,DF,Nott'ham Forest,eng Premier League,29,1992,21.6,1238.0,107.0,484.0,505.0,263.0,13.0,1238.0,32.0,16.0,50.0,11.0,34.4,520.0,2394.0,1398.0,37.0,26.0,2.0,31.0,18.0,574.0,50.0
166,Mathias Autret,fr FRA,"CC,DL",Auxerre,fr Ligue 1,31,1991,14.3,722.0,24.0,123.0,366.0,239.0,24.0,721.0,25.0,10.0,40.0,14.0,56.0,512.0,2801.0,950.0,20.0,12.0,3.0,18.0,4.0,471.0,58.0
167,Ezequiel Ávila,ar ARG,"DL,CC",Osasuna,es La Liga,28,1994,19.0,739.0,18.0,83.0,275.0,383.0,61.0,736.0,34.0,17.0,50.0,14.0,41.2,422.0,1922.0,710.0,23.0,18.0,6.0,39.0,18.0,509.0,96.0
168,Cédric Avinel,gp GLP,DF,Ajaccio,fr Ligue 1,35,1986,19.9,876.0,119.0,508.0,369.0,5.0,2.0,876.0,1.0,0.0,0.0,0.0,0.0,576.0,3235.0,1495.0,3.0,1.0,0.0,3.0,0.0,508.0,1.0
169,Taiwo Awoniyi,ng NGA,DL,Nott'ham Forest,eng Premier League,24,1997,15.6,435.0,22.0,62.0,177.0,203.0,55.0,435.0,22.0,7.0,31.8,12.0,54.5,246.0,1269.0,530.0,18.0,13.0,9.0,68.0,29.0,284.0,55.0
170,Yasin Ayari,se SWE,CC,Brighton,eng Premier League,18,2003,0.7,30.0,0.0,5.0,18.0,8.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,19.0,76.0,44.0,0.0,0.0,0.0,2.0,0.0,25.0,2.0
171,Mehmet Aydin,de GER,"DF,DL",Schalke 04,de Bundesliga,20,2002,6.3,380.0,24.0,128.0,165.0,97.0,5.0,380.0,14.0,4.0,28.6,7.0,50.0,166.0,963.0,416.0,9.0,12.0,2.0,13.0,3.0,158.0,21.0
172,André Ayew,gh GHA,"DL,CC",Nott'ham Forest,eng Premier League,32,1989,3.5,106.0,11.0,15.0,49.0,42.0,8.0,105.0,6.0,1.0,16.7,4.0,66.7,40.0,271.0,102.0,3.0,3.0,2.0,3.0,4.0,62.0,16.0
173,Jordan Ayew,gh GHA,"DL,CC",Crystal Palace,eng Premier League,30,1991,30.2,1327.0,46.0,192.0,611.0,560.0,98.0,1327.0,149.0,65.0,43.6,59.0,39.6,801.0,5195.0,2372.0,83.0,50.0,31.0,107.0,83.0,932.0,174.0
174,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,27,1994,6.1,385.0,54.0,198.0,182.0,6.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,235.0,1168.0,744.0,8.0,5.0,0.0,0.0,1.0,264.0,0.0
175,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,30,1991,22.8,1413.0,79.0,466.0,578.0,390.0,56.0,1413.0,33.0,13.0,39.4,17.0,51.5,648.0,2963.0,1480.0,28.0,20.0,4.0,23.0,12.0,700.0,100.0
176,Ayman Azhil,ma MAR,CC,Leverkusen,de Bundesliga,21,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Sardar Azmoun,ir IRN,"DL,CC",Leverkusen,de Bundesliga,27,1995,10.3,344.0,13.0,43.0,175.0,135.0,48.0,344.0,11.0,6.0,54.5,5.0,45.5,167.0,769.0,343.0,11.0,8.0,8.0,23.0,10.0,256.0,45.0
178,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,32,1989,17.0,1245.0,84.0,424.0,510.0,319.0,25.0,1245.0,13.0,7.0,53.8,5.0,38.5,612.0,2691.0,1573.0,23.0,19.0,0.0,12.0,5.0,753.0,81.0
179,Sanoussy Ba,de GER,DF,RB Leipzig,de Bundesliga,18,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Iddrisu Baba,gh GHA,"CC,DF",Mallorca,es La Liga,26,1996,18.9,773.0,61.0,253.0,476.0,60.0,8.0,773.0,19.0,11.0,57.9,5.0,26.3,413.0,1926.0,498.0,3.0,5.0,0.0,28.0,15.0,398.0,8.0
181,Srđan Babić,rs SRB,DF,Almería,es La Liga,26,1996,33.3,1640.0,237.0,976.0,633.0,43.0,16.0,1640.0,8.0,4.0,50.0,4.0,50.0,891.0,4831.0,2792.0,21.0,13.0,1.0,10.0,3.0,1013.0,5.0
365,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,22,2000,17.1,1097.0,124.0,607.0,462.0,36.0,12.0,1097.0,9.0,6.0,66.7,2.0,22.2,660.0,2993.0,1376.0,7.0,5.0,0.0,6.0,2.0,699.0,2.0
184,Édgar Badía,es ESP,PO,Elche,es La Liga,30,1992,36.0,1189.0,1110.0,1188.0,2.0,0.0,0.0,1189.0,0.0,0.0,0.0,0.0,0.0,599.0,3229.0,1937.0,0.0,0.0,0.0,2.0,0.0,401.0,0.0
371,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,21,2001,19.4,1513.0,177.0,709.0,782.0,38.0,18.0,1513.0,4.0,1.0,33.3,3.0,166.7,1032.0,5138.0,2888.0,14.0,5.0,1.0,5.0,3.0,1038.0,2.0
187,Alex Baena,es ESP,"CC,DL",Villarreal,es La Liga,21,2001,21.6,1103.0,28.0,152.0,512.0,454.0,66.0,1103.0,62.0,27.0,43.5,25.0,40.3,752.0,3962.0,1847.0,50.0,42.0,14.0,41.0,34.0,873.0,110.0
188,Jaime Báez,uy URU,DF,Cremonese,it Serie A,27,1995,1.1,62.0,3.0,10.0,37.0,16.0,2.0,62.0,2.0,1.0,50.0,0.0,0.0,34.0,197.0,124.0,5.0,3.0,0.0,1.0,0.0,34.0,8.0
189,Leon Bailey,jm JAM,"DL,CC",Aston Villa,eng Premier League,24,1997,21.9,813.0,16.0,91.0,283.0,456.0,89.0,813.0,111.0,40.0,36.0,55.0,49.5,520.0,4022.0,1703.0,85.0,33.0,38.0,48.0,53.0,561.0,182.0
190,Eric Bailly,ci CIV,DF,Marseille,fr Ligue 1,28,1994,6.0,357.0,40.0,159.0,181.0,20.0,10.0,357.0,4.0,2.0,50.0,2.0,50.0,218.0,1355.0,619.0,4.0,2.0,0.0,8.0,3.0,182.0,4.0
191,Dénys Bain,fr FRA,DF,Auxerre,fr Ligue 1,29,1993,1.4,70.0,15.0,42.0,28.0,0.0,0.0,70.0,1.0,1.0,100.0,0.0,0.0,48.0,294.0,137.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
192,Brandon Baiye,be BEL,CC,Clermont Foot,fr Ligue 1,21,2000,0.6,42.0,5.0,10.0,24.0,8.0,1.0,42.0,1.0,1.0,100.0,0.0,0.0,27.0,159.0,54.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0
193,Stefan Bajcetic,es ESP,CC,Liverpool,eng Premier League,17,2004,5.8,324.0,6.0,66.0,189.0,74.0,5.0,324.0,16.0,7.0,43.8,4.0,25.0,175.0,990.0,450.0,10.0,7.0,0.0,7.0,6.0,204.0,1.0
389,Nedim Bajrami,al ALB,"CC,DL",Empoli,it Serie A,23,1999,19.5,908.0,9.0,129.0,335.0,466.0,56.0,908.0,63.0,29.0,91.8,30.0,95.6,545.0,3580.0,1555.0,45.0,37.0,22.0,44.0,26.0,599.0,143.0
196,Cédric Bakambu,cd COD,CC,Marseille,fr Ligue 1,31,1991,0.7,33.0,0.0,6.0,15.0,12.0,3.0,33.0,2.0,0.0,0.0,2.0,100.0,22.0,135.0,59.0,1.0,3.0,1.0,2.0,1.0,20.0,4.0
197,Tiemoué Bakayoko,fr FRA,CC,Milan,it Serie A,27,1994,0.5,30.0,3.0,16.0,12.0,2.0,0.0,30.0,3.0,1.0,33.3,2.0,66.7,16.0,96.0,56.0,0.0,1.0,0.0,1.0,1.0,15.0,1.0
198,Mitchel Bakker,nl NED,"DF,CC",Leverkusen,de Bundesliga,22,2000,18.4,1139.0,32.0,331.0,570.0,250.0,29.0,1139.0,39.0,11.0,28.2,21.0,53.8,575.0,2706.0,1353.0,28.0,17.0,8.0,23.0,15.0,702.0,65.0
199,Ridle Baku,de GER,"DF,DL",Wolfsburg,de Bundesliga,24,1998,28.7,1889.0,80.0,521.0,880.0,498.0,45.0,1889.0,61.0,23.0,37.7,27.0,44.3,1052.0,4917.0,2381.0,50.0,23.0,8.0,59.0,20.0,1155.0,157.0
200,Tommaso Baldanzi,it ITA,CC,Empoli,it Serie A,19,2003,19.7,841.0,11.0,109.0,408.0,334.0,46.0,841.0,60.0,23.0,38.3,30.0,50.0,548.0,3500.0,1772.0,57.0,51.0,14.0,33.0,15.0,600.0,94.0
201,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,18,2003,27.5,1939.0,40.0,419.0,874.0,672.0,78.0,1939.0,96.0,50.0,52.1,36.0,37.5,1270.0,7276.0,4100.0,96.0,69.0,35.0,41.0,24.0,1348.0,234.0
202,Thierno Balde,fr FRA,"DF,CC",Troyes,fr Ligue 1,20,2002,23.9,1138.0,85.0,395.0,425.0,339.0,34.0,1138.0,67.0,36.0,53.7,22.0,32.8,765.0,5808.0,2996.0,66.0,51.0,11.0,38.0,15.0,650.0,118.0
203,Carlos Baleba,cm CMR,CC,Lille,fr Ligue 1,18,2004,5.3,384.0,10.0,49.0,256.0,83.0,5.0,384.0,28.0,15.0,53.6,9.0,32.1,302.0,1903.0,1027.0,16.0,16.0,2.0,12.0,17.0,284.0,12.0
204,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,34,1988,1.3,77.0,2.0,14.0,39.0,25.0,0.0,77.0,1.0,1.0,100.0,0.0,0.0,29.0,100.0,50.0,0.0,2.0,0.0,0.0,1.0,41.0,6.0
205,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,23,1999,29.3,1997.0,223.0,869.0,1027.0,113.0,16.0,1997.0,14.0,9.0,64.3,4.0,28.6,1413.0,8306.0,4291.0,15.0,19.0,0.0,23.0,3.0,1232.0,19.0
206,Dominic Ballard,eng ENG,"DL,CC",Southampton,eng Premier League,17,2005,0.3,11.0,0.0,2.0,4.0,5.0,0.0,11.0,2.0,0.0,0.0,1.0,50.0,6.0,25.0,10.0,1.0,0.0,0.0,3.0,1.0,7.0,1.0
207,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,30,1992,35.9,2116.0,88.0,503.0,925.0,695.0,26.0,2116.0,31.0,11.0,35.5,12.0,38.7,1021.0,5129.0,2879.0,75.0,51.0,4.0,22.0,9.0,1150.0,147.0
208,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,25,1997,5.8,352.0,7.0,77.0,168.0,110.0,9.0,352.0,15.0,5.0,33.3,9.0,60.0,152.0,762.0,427.0,11.0,7.0,0.0,6.0,6.0,188.0,31.0
209,Folarin Balogun,us USA,DL,Reims,fr Ligue 1,21,2001,33.3,970.0,16.0,72.0,385.0,525.0,198.0,963.0,87.0,35.0,40.2,44.0,50.6,742.0,4561.0,1697.0,56.0,27.0,45.0,94.0,74.0,743.0,283.0
210,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,32,1990,15.2,832.0,52.0,317.0,442.0,81.0,2.0,832.0,9.0,4.0,44.4,4.0,44.4,598.0,2647.0,1112.0,8.0,5.0,0.0,9.0,4.0,541.0,19.0
