club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Manchester City,Luke Brattan,26.0,Australia,Defensive Midfield,DM,500000.0,Melbourne City,Australia,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Richard Wright,38.0,England,Goalkeeper,GK,250000.0,Retired,,,out,summer,Premier League,2016,False,
Manchester City,Gabriel Jesus,19.0,Brazil,Centre-Forward,CF,16000000.0,Palmeiras,Brazil,32000000.0,in,winter,Premier League,2016,False,
Manchester City,Yangel Herrera,19.0,Venezuela,Central Midfield,CM,900000.0,Atl. Venezuela,Venezuela,,in,winter,Premier League,2016,False,
Manchester City,Stevan Jovetic,27.0,Montenegro,Centre-Forward,CF,10000000.0,Inter,Italy,13500000.0,out,winter,Premier League,2016,False,
Manchester City,Gero Rulli,24.0,Argentina,Goalkeeper,GK,8000000.0,Real Sociedad,Spain,7000000.0,out,winter,Premier League,2016,False,
Manchester City,Bruno Zuculini,23.0,Argentina,Defensive Midfield,DM,1200000.0,Hellas Verona,Italy,0.0,out,winter,Premier League,2016,True,free loan
Manchester City,Pablo Maffeo,19.0,Spain,Right-Back,RB,200000.0,Girona,Spain,0.0,out,winter,Premier League,2016,True,free loan
Manchester City,Yangel Herrera,19.0,Venezuela,Central Midfield,CM,900000.0,NYCFC,United States,0.0,out,winter,Premier League,2016,True,free loan
Manchester United,Paul Pogba,23.0,France,Central Midfield,CM,70000000.0,Juventus,Italy,105000000.0,in,summer,Premier League,2016,False,
Manchester United,Henrikh Mkhitaryan,27.0,Armenia,Attacking Midfield,AM,30000000.0,Bor. Dortmund,Germany,42000000.0,in,summer,Premier League,2016,False,
Manchester United,Eric Bailly,22.0,Cote d'Ivoire,Centre-Back,CB,8000000.0,Villarreal,Spain,38000000.0,in,summer,Premier League,2016,False,
Manchester United,Zlatan Ibrahimovic,34.0,Sweden,Centre-Forward,CF,15000000.0,Paris SG,France,0.0,in,summer,Premier League,2016,False,
Manchester United,Paddy McNair,21.0,Northern Ireland,Centre-Back,CB,4000000.0,Sunderland,England,5250000.0,out,summer,Premier League,2016,False,
Manchester United,Tyler Blackett,22.0,England,Left-Back,LB,1000000.0,Reading,England,1800000.0,out,summer,Premier League,2016,False,
Manchester United,Will Keane,23.0,England,Centre-Forward,CF,1500000.0,Hull City,England,1200000.0,out,summer,Premier League,2016,False,
Manchester United,Nick Powell,22.0,England,Attacking Midfield,AM,1500000.0,Wigan,England,0.0,out,summer,Premier League,2016,False,
Manchester United,Víctor Valdés,34.0,Spain,Goalkeeper,GK,3500000.0,Middlesbrough,England,0.0,out,summer,Premier League,2016,False,
Manchester United,Guillermo Varela,23.0,Uruguay,Right-Back,RB,750000.0,E. Frankfurt,Germany,0.0,out,summer,Premier League,2016,True,free loan
Manchester United,Cameron Borthwick-Jackson,19.0,England,Left-Back,LB,3000000.0,Wolves,England,0.0,out,summer,Premier League,2016,True,free loan
Manchester United,Adnan Januzaj,21.0,Belgium,Right Winger,RW,7000000.0,Sunderland,England,0.0,out,summer,Premier League,2016,True,free loan
Manchester United,James Wilson,20.0,England,Centre-Forward,CF,2000000.0,Derby,England,0.0,out,summer,Premier League,2016,True,free loan
Manchester United,Andreas Pereira,20.0,Brazil,Attacking Midfield,AM,2000000.0,Granada CF,Spain,0.0,out,summer,Premier League,2016,True,free loan
Manchester United,Morgan Schneiderlin,27.0,France,Defensive Midfield,DM,28000000.0,Everton,England,23000000.0,out,winter,Premier League,2016,False,
Manchester United,Memphis Depay,22.0,Netherlands,Centre-Forward,CF,25000000.0,Olympique Lyon,France,16000000.0,out,winter,Premier League,2016,False,
Manchester United,Bastian Schweinsteiger,32.0,Germany,Central Midfield,CM,5000000.0,Chicago Fire,United States,0.0,out,winter,Premier League,2016,False,
Manchester United,Sam Johnstone,23.0,England,Goalkeeper,GK,250000.0,Aston Villa,England,0.0,out,winter,Premier League,2016,True,free loan
Middlesbrough FC,Marten de Roon,25.0,Netherlands,Defensive Midfield,DM,5000000.0,Atalanta BC,Italy,10500000.0,in,summer,Premier League,2016,False,
Middlesbrough FC,Adama Traoré,20.0,Spain,Right Winger,RW,8000000.0,Aston Villa,England,8250000.0,in,summer,Premier League,2016,False,
Middlesbrough FC,Viktor Fischer,22.0,Denmark,Left Winger,LW,5000000.0,Ajax,Netherlands,5000000.0,in,summer,Premier League,2016,False,
Middlesbrough FC,Antonio Barragán,29.0,Spain,Right-Back,RB,4000000.0,Valencia,Spain,2700000.0,in,summer,Premier League,2016,False,
Middlesbrough FC,Fábio,26.0,Brazil,Right-Back,RB,3000000.0,Cardiff,England,2300000.0,in,summer,Premier League,2016,False,
Middlesbrough FC,Bernardo Espinosa,26.0,Colombia,Centre-Back,CB,2500000.0,Sporting Gijón,Spain,0.0,in,summer,Premier League,2016,False,
Middlesbrough FC,Víctor Valdés,34.0,Spain,Goalkeeper,GK,3500000.0,Man Utd,England,0.0,in,summer,Premier League,2016,False,
Middlesbrough FC,Gastón Ramírez,25.0,Uruguay,Attacking Midfield,AM,5000000.0,Southampton,England,0.0,in,summer,Premier League,2016,False,
Middlesbrough FC,Brad Guzan,31.0,United States,Goalkeeper,GK,3000000.0,Aston Villa,England,0.0,in,summer,Premier League,2016,False,
Middlesbrough FC,Álvaro Negredo,30.0,Spain,Centre-Forward,CF,7500000.0,Valencia,Spain,0.0,in,summer,Premier League,2016,True,free loan
Middlesbrough FC,Calum Chambers,21.0,England,Centre-Back,CB,12000000.0,Arsenal,England,0.0,in,summer,Premier League,2016,True,free loan
Middlesbrough FC,Adam Reach,23.0,England,Left Midfield,LM,1000000.0,Sheff Wed,England,5900000.0,out,summer,Premier League,2016,False,
Middlesbrough FC,Albert Adomah,28.0,Ghana,Right Winger,RW,2000000.0,Aston Villa,England,3500000.0,out,summer,Premier League,2016,False,
Middlesbrough FC,Rhys Williams,27.0,Australia,Centre-Back,CB,500000.0,Perth Glory,Australia,0.0,out,summer,Premier League,2016,False,
Middlesbrough FC,Connor Ripley,23.0,England,Goalkeeper,GK,250000.0,Oldham Athletic,England,0.0,out,summer,Premier League,2016,True,free loan
Middlesbrough FC,Adam Jackson,22.0,England,Centre-Back,CB,250000.0,Barnsley FC,England,0.0,out,summer,Premier League,2016,False,
Middlesbrough FC,Mustapha Carayol,27.0,The Gambia,Left Winger,LW,1000000.0,Nottm Forest,England,0.0,out,summer,Premier League,2016,False,
Middlesbrough FC,Alex Baptiste,30.0,England,Centre-Back,CB,1500000.0,Preston,England,0.0,out,summer,Premier League,2016,True,free loan
Middlesbrough FC,Dael Fry,19.0,England,Centre-Back,CB,250000.0,Rotherham,England,0.0,out,summer,Premier League,2016,True,free loan
Middlesbrough FC,Jonathan Woodgate,36.0,England,Centre-Back,CB,250000.0,Retired,,,out,summer,Premier League,2016,False,
Middlesbrough FC,Michael Agazzi,31.0,Italy,Goalkeeper,GK,750000.0,AC Milan,Italy,0.0,out,summer,Premier League,2016,True,end of loan
Middlesbrough FC,Kike Sola,30.0,Spain,Centre-Forward,CF,1500000.0,Athletic,Spain,0.0,out,summer,Premier League,2016,True,end of loan
Middlesbrough FC,Rudy Gestede,28.0,Benin,Centre-Forward,CF,7000000.0,Aston Villa,England,7100000.0,in,winter,Premier League,2016,False,
Middlesbrough FC,Patrick Bamford,23.0,England,Centre-Forward,CF,5000000.0,Chelsea,England,6900000.0,in,winter,Premier League,2016,False,
Middlesbrough FC,Adlène Guédioura,31.0,Algeria,Central Midfield,CM,1000000.0,Watford,England,5200000.0,in,winter,Premier League,2016,False,
Middlesbrough FC,David Nugent,31.0,England,Centre-Forward,CF,3500000.0,Derby,England,2900000.0,out,winter,Premier League,2016,False,
Middlesbrough FC,Emilio Nsue,27.0,Equatorial Guinea,Right-Back,RB,2000000.0,Birmingham,England,1200000.0,out,winter,Premier League,2016,False,
Middlesbrough FC,Bryn Morris,20.0,England,Defensive Midfield,DM,250000.0,Shrewsbury,England,0.0,out,winter,Premier League,2016,False,
Middlesbrough FC,Tomas Mejias,27.0,Spain,Goalkeeper,GK,250000.0,Rayo Vallecano,Spain,0.0,out,winter,Premier League,2016,True,free loan
Middlesbrough FC,Julien de Sart,22.0,Belgium,Defensive Midfield,DM,2000000.0,Derby,England,0.0,out,winter,Premier League,2016,True,free loan
Middlesbrough FC,Carlos de Pena,24.0,Uruguay,Left Winger,LW,2500000.0,Real Oviedo,Spain,0.0,out,winter,Premier League,2016,True,free loan
Middlesbrough FC,Jordan Rhodes,26.0,Scotland,Centre-Forward,CF,10000000.0,Sheff Wed,England,0.0,out,winter,Premier League,2016,True,free loan
Middlesbrough FC,João Morelli,20.0,Brazil,Attacking Midfield,AM,,Levadia,Estonia,0.0,out,winter,Premier League,2016,True,free loan
Southampton FC,Sofiane Boufal,22.0,Morocco,Left Winger,LW,13000000.0,LOSC Lille,France,18700000.0,in,summer,Premier League,2016,False,
Southampton FC,Pierre-Emile Höjbjerg,20.0,Denmark,Central Midfield,CM,6000000.0,FC Bayern,Germany,15000000.0,in,summer,Premier League,2016,False,
Southampton FC,Nathan Redmond,22.0,England,Left Winger,LW,7500000.0,Norwich,England,13500000.0,in,summer,Premier League,2016,False,
Southampton FC,Alex McCarthy,26.0,England,Goalkeeper,GK,3000000.0,Crystal Palace,England,4700000.0,in,summer,Premier League,2016,False,
Southampton FC,Jérémy Pied,27.0,France,Right-Back,RB,3500000.0,OGC Nice,France,0.0,in,summer,Premier League,2016,False,
Southampton FC,Stuart Taylor,35.0,England,Goalkeeper,GK,250000.0,Without Club,,,in,summer,Premier League,2016,False,
Southampton FC,Sadio Mané,24.0,Senegal,Left Winger,LW,20000000.0,Liverpool,England,41200000.0,out,summer,Premier League,2016,False,
Southampton FC,Graziano Pellè,30.0,Italy,Centre-Forward,CF,11000000.0,SD Luneng,China,15250000.0,out,summer,Premier League,2016,False,
Southampton FC,Victor Wanyama,25.0,Kenya,Defensive Midfield,DM,15000000.0,Spurs,England,14400000.0,out,summer,Premier League,2016,False,
Southampton FC,Juanmi,23.0,Spain,Right Winger,RW,7000000.0,Real Sociedad,Spain,5000000.0,out,summer,Premier League,2016,False,
Southampton FC,Gastón Ramírez,25.0,Uruguay,Attacking Midfield,AM,5000000.0,Middlesbrough,England,0.0,out,summer,Premier League,2016,False,
Southampton FC,Paulo Gazzaniga,24.0,Argentina,Goalkeeper,GK,1000000.0,Rayo Vallecano,Spain,0.0,out,summer,Premier League,2016,True,free loan
Southampton FC,Sam Gallagher,20.0,England,Centre-Forward,CF,500000.0,Blackburn,England,0.0,out,summer,Premier League,2016,True,free loan
Southampton FC,Kelvin Davis,39.0,England,Goalkeeper,GK,250000.0,Retired,,,out,summer,Premier League,2016,False,
Southampton FC,Manolo Gabbiadini,25.0,Italy,Centre-Forward,CF,15000000.0,SSC Napoli,Italy,17000000.0,in,winter,Premier League,2016,False,
Southampton FC,Mouez Hassen,21.0,Tunisia,Goalkeeper,GK,1000000.0,OGC Nice,France,0.0,in,winter,Premier League,2016,True,free loan
Southampton FC,Martín Cáceres,29.0,Uruguay,Centre-Back,CB,5000000.0,Without Club,,,in,winter,Premier League,2016,False,
Southampton FC,José Fonte,33.0,Portugal,Centre-Back,CB,6000000.0,West Ham,England,9200000.0,out,winter,Premier League,2016,False,
Stoke City,Joe Allen,26.0,Wales,Central Midfield,CM,8000000.0,Liverpool,England,15500000.0,in,summer,Premier League,2016,False,
Stoke City,Ramadan Sobhi,19.0,Egypt,Left Winger,LW,1500000.0,El Ahly,Egypt,5000000.0,in,summer,Premier League,2016,False,
Stoke City,Wilfried Bony,27.0,Cote d'Ivoire,Centre-Forward,CF,22000000.0,Man City,England,2350000.0,in,summer,Premier League,2016,True,loan with fee
Stoke City,Ryan Sweeney,19.0,Ireland,Centre-Back,CB,,AFC Wimbledon,England,295000.0,in,summer,Premier League,2016,False,
Stoke City,Harry Souttar,17.0,Australia,Centre-Back,CB,,Dundee United,Scotland,230000.0,in,summer,Premier League,2016,False,
Stoke City,Lee Grant,33.0,England,Goalkeeper,GK,500000.0,Derby,England,0.0,in,summer,Premier League,2016,True,free loan
Stoke City,Bruno Martins Indi,24.0,Netherlands,Centre-Back,CB,10000000.0,FC Porto,Portugal,0.0,in,summer,Premier League,2016,True,free loan
Stoke City,Marc Wilson,28.0,Ireland,Centre-Back,CB,3000000.0,Bournemouth,England,2300000.0,out,summer,Premier League,2016,False,
Stoke City,Philipp Wollscheid,27.0,Germany,Centre-Back,CB,7500000.0,VfL Wolfsburg,Germany,1500000.0,out,summer,Premier League,2016,True,loan with fee
Stoke City,Steve Sidwell,33.0,England,Central Midfield,CM,1000000.0,Brighton,England,0.0,out,summer,Premier League,2016,False,
Stoke City,George Waring,21.0,England,Centre-Forward,CF,250000.0,Shrewsbury,England,0.0,out,summer,Premier League,2016,True,free loan
Stoke City,Joselu,26.0,Spain,Centre-Forward,CF,6000000.0,Dep. La Coruña,Spain,0.0,out,summer,Premier League,2016,True,free loan
Stoke City,Peter Odemwingie,34.0,Nigeria,Right Winger,RW,1500000.0,Without Club,,,out,summer,Premier League,2016,False,
Stoke City,Saido Berahino,23.0,Burundi,Centre-Forward,CF,15000000.0,West Brom,England,13900000.0,in,winter,Premier League,2016,False,
Stoke City,Lee Grant,33.0,England,Goalkeeper,GK,500000.0,Derby,England,1500000.0,in,winter,Premier League,2016,False,
Stoke City,George Waring,22.0,England,Centre-Forward,CF,250000.0,Carlisle United,England,0.0,out,winter,Premier League,2016,True,free loan
Stoke City,Dionatan Teixeira,24.0,Slovakia,Centre-Back,CB,500000.0,FC Sheriff,Moldova,0.0,out,winter,Premier League,2016,False,
Stoke City,Jakob Haugaard,24.0,Denmark,Goalkeeper,GK,1000000.0,Wigan,England,0.0,out,winter,Premier League,2016,True,free loan
Stoke City,Ryan Sweeney,19.0,Ireland,Centre-Back,CB,250000.0,Bristol Rovers,England,0.0,out,winter,Premier League,2016,True,free loan
Stoke City,Bojan Krkic,26.0,Spain,Second Striker,SS,10000000.0,1.FSV Mainz 05,Germany,0.0,out,winter,Premier League,2016,True,free loan
Sunderland AFC,Didier Ndong,22.0,Gabon,Central Midfield,CM,5000000.0,FC Lorient,France,20000000.0,in,summer,Premier League,2016,False,
Sunderland AFC,Papy Djilobodji,27.0,Senegal,Centre-Back,CB,4500000.0,Chelsea,England,9500000.0,in,summer,Premier League,2016,False,
Sunderland AFC,Paddy McNair,21.0,Northern Ireland,Centre-Back,CB,4000000.0,Man Utd,England,5250000.0,in,summer,Premier League,2016,False,
Sunderland AFC,Mika,25.0,Portugal,Goalkeeper,GK,2000000.0,Boavista,Portugal,1500000.0,in,summer,Premier League,2016,False,
Sunderland AFC,Donald Love,21.0,Scotland,Right-Back,RB,,Man Utd U23,England,1150000.0,in,summer,Premier League,2016,False,
Sunderland AFC,Steven Pienaar,34.0,South Africa,Left Winger,LW,1500000.0,Everton,England,0.0,in,summer,Premier League,2016,False,
Sunderland AFC,Adnan Januzaj,21.0,Belgium,Right Winger,RW,7000000.0,Man Utd,England,0.0,in,summer,Premier League,2016,True,free loan
Sunderland AFC,Javier Manquillo,22.0,Spain,Right-Back,RB,5000000.0,Atlético Madrid,Spain,0.0,in,summer,Premier League,2016,True,free loan
Sunderland AFC,Jason Denayer,21.0,Belgium,Centre-Back,CB,4000000.0,Man City,England,0.0,in,summer,Premier League,2016,True,free loan
Sunderland AFC,Victor Anichebe,28.0,Nigeria,Centre-Forward,CF,2000000.0,Without Club,,,in,summer,Premier League,2016,False,
Sunderland AFC,Younès Kaboul,30.0,France,Centre-Back,CB,2500000.0,Watford,England,4000000.0,out,summer,Premier League,2016,False,
Sunderland AFC,Emanuele Giaccherini,31.0,Italy,Left Midfield,LM,4000000.0,SSC Napoli,Italy,1500000.0,out,summer,Premier League,2016,False,
Sunderland AFC,Liam Bridcutt,27.0,Scotland,Defensive Midfield,DM,2500000.0,Leeds,England,1150000.0,out,summer,Premier League,2016,False,
Sunderland AFC,Jeremain Lens,28.0,Netherlands,Right Winger,RW,11000000.0,Fenerbahce,Turkey,1000000.0,out,summer,Premier League,2016,True,loan with fee
Sunderland AFC,Santiago Vergini,27.0,Argentina,Centre-Back,CB,2500000.0,Boca Juniors,Argentina,900000.0,out,summer,Premier League,2016,False,
Sunderland AFC,Steven Fletcher,29.0,Scotland,Centre-Forward,CF,3000000.0,Sheff Wed,England,0.0,out,summer,Premier League,2016,False,
Sunderland AFC,Danny Graham,30.0,England,Centre-Forward,CF,1500000.0,Blackburn,England,0.0,out,summer,Premier League,2016,False,
Sunderland AFC,Mikael Mandron,21.0,France,Centre-Forward,CF,,Eastleigh FC,England,0.0,out,summer,Premier League,2016,False,
Sunderland AFC,Valentin Roberge,29.0,France,Centre-Back,CB,1500000.0,Apol. Limassol,Cyprus,0.0,out,summer,Premier League,2016,False,
Sunderland AFC,Jordi Gómez,31.0,Spain,Central Midfield,CM,2000000.0,Wigan,England,0.0,out,summer,Premier League,2016,False,
Sunderland AFC,Adam Matthews,24.0,Wales,Right-Back,RB,2500000.0,Bristol City,England,0.0,out,summer,Premier League,2016,True,free loan
Sunderland AFC,Will Buckley,26.0,England,Right Winger,RW,2500000.0,Sheff Wed,England,0.0,out,summer,Premier League,2016,True,free loan
Sunderland AFC,Wes Brown,36.0,England,Centre-Back,CB,500000.0,Without Club,,,out,summer,Premier League,2016,False,
Sunderland AFC,Steve Harper,41.0,England,Goalkeeper,GK,250000.0,Retired,,,out,summer,Premier League,2016,False,
Sunderland AFC,Charalampos Mavrias,22.0,Greece,Right-Back,RB,750000.0,Without Club,,,out,summer,Premier League,2016,False,
Sunderland AFC,Yann M'Vila,26.0,France,Defensive Midfield,DM,7000000.0,Rubin Kazan,Russia,0.0,out,summer,Premier League,2016,True,end of loan
Sunderland AFC,Ola Toivonen,29.0,Sweden,Attacking Midfield,AM,3000000.0,Stade Rennais,France,0.0,out,summer,Premier League,2016,True,end of loan
Sunderland AFC,Dame N'Doye,31.0,Senegal,Centre-Forward,CF,4000000.0,Trabzonspor,Turkey,0.0,out,summer,Premier League,2016,True,end of loan
Sunderland AFC,Darron Gibson,29.0,Ireland,Central Midfield,CM,1500000.0,Everton,England,2500000.0,in,winter,Premier League,2016,False,
Sunderland AFC,Bryan Oviedo,26.0,Costa Rica,Left-Back,LB,3000000.0,Everton,England,2000000.0,in,winter,Premier League,2016,False,
Sunderland AFC,Sam Brotherton,20.0,New Zealand,Centre-Back,CB,200000.0,Badgers,United States,0.0,in,winter,Premier League,2016,False,
Sunderland AFC,Joleon Lescott,34.0,England,Centre-Back,CB,1000000.0,Without Club,,,in,winter,Premier League,2016,False,
Sunderland AFC,Patrick van Aanholt,26.0,Netherlands,Left-Back,LB,6000000.0,Crystal Palace,England,10500000.0,out,winter,Premier League,2016,False,
Sunderland AFC,Sebastián Coates,26.0,Uruguay,Centre-Back,CB,6000000.0,Sporting CP,Portugal,4720000.0,out,winter,Premier League,2016,False,
Sunderland AFC,Tommy Robson,21.0,England,Left-Back,LB,,Limerick FC,Ireland,0.0,out,winter,Premier League,2016,True,free loan
Swansea City,Borja Bastón,23.0,Spain,Centre-Forward,CF,5000000.0,Atlético Madrid,Spain,18000000.0,in,summer,Premier League,2016,False,
Swansea City,Fernando Llorente,31.0,Spain,Centre-Forward,CF,6000000.0,Sevilla FC,Spain,5900000.0,in,summer,Premier League,2016,False,
Swansea City,Alfie Mawson,22.0,England,Centre-Back,CB,300000.0,Barnsley FC,England,5900000.0,in,summer,Premier League,2016,False,
Swansea City,Leroy Fer,26.0,Netherlands,Defensive Midfield,DM,8500000.0,QPR,England,5600000.0,in,summer,Premier League,2016,False,
Swansea City,Mike van der Hoorn,23.0,Netherlands,Centre-Back,CB,2000000.0,Ajax,Netherlands,2500000.0,in,summer,Premier League,2016,False,
Swansea City,Mark Birighitti,25.0,Australia,Goalkeeper,GK,250000.0,Newcastle,Australia,0.0,in,summer,Premier League,2016,False,
Swansea City,André Ayew,26.0,Ghana,Centre-Forward,CF,18000000.0,West Ham,England,24100000.0,out,summer,Premier League,2016,False,
Swansea City,Ashley Williams,31.0,Wales,Centre-Back,CB,8000000.0,Everton,England,14000000.0,out,summer,Premier League,2016,False,
Swansea City,Alberto Paloschi,26.0,Italy,Centre-Forward,CF,6000000.0,Atalanta BC,Italy,6700000.0,out,summer,Premier League,2016,False,
