RL2018-2019,Jugador2018-2019,País2018-2019,Posc2018-2019,Equipo2018-2019,Comp2018-2019,Edad2018-2019,Nacimiento2018-2019,90 s2018-2019,ACT2018-2019,SCA902018-2019,PassLive2018-2019,PassDead2018-2019,HASTA2018-2019,Dis2018-2019,FR2018-2019,Def2018-2019,ACG2018-2019,GCA902018-2019,PassLive.12018-2019,PassDead.12018-2019,HASTA.12018-2019,Dis.12018-2019,FR.12018-2019,Def.12018-2019
179,Yacine Bammou,ma MAR,"DL,CC",Caen,fr Ligue 1,26,1991,10.3,19,1.85,17,0,1,1,0,0,1,0.1,1,0,0,0,0,0
180,Éver Banega,ar ARG,CC,Sevilla,es La Liga,30,1988,29.6,136,4.59,99,24,5,3,3,2,11,0.37,9,2,0,0,0,0
181,Mattia Bani,it ITA,DF,Chievo,it Serie A,24,1993,29.0,14,0.48,12,0,0,1,0,1,0,0.0,0,0,0,0,0,0
182,Léo Baptistão,br BRA,"DL,CC",Espanyol,es La Liga,25,1992,13.7,40,2.92,26,0,4,6,2,2,2,0.15,2,0,0,0,0,0
183,Antonín Barák,cz CZE,"CC,DL",Udinese,it Serie A,23,1994,3.7,5,1.37,4,1,0,0,0,0,1,0.27,0,1,0,0,0,0
184,Federico Barba,it ITA,DF,Chievo,it Serie A,24,1993,27.6,25,0.91,19,2,1,2,0,1,1,0.04,1,0,0,0,0,0
185,Danilo Barbosa,br BRA,CC,Nice,fr Ligue 1,22,1996,17.2,41,2.38,23,0,5,4,7,2,1,0.06,0,0,0,0,1,0
186,Enis Bardhi,mk MKD,CC,Levante,es La Liga,23,1995,31.5,84,2.67,63,6,6,4,4,1,9,0.29,7,1,1,0,0,0
187,Francesco Bardi,it ITA,PO,Frosinone,it Serie A,26,1992,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
188,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,33,1985,18.6,20,1.08,16,2,1,0,1,0,0,0.0,0,0,0,0,0,0
189,Nicolò Barella,it ITA,CC,Cagliari,it Serie A,21,1997,34.5,114,3.3,89,7,3,5,7,3,9,0.26,7,0,0,1,0,1
190,Philipp Bargfrede,de GER,"CC,DF",Werder Bremen,de Bundesliga,29,1989,12.0,13,1.08,13,0,0,0,0,0,0,0.0,0,0,0,0,0,0
191,Antonino Barillà,it ITA,CC,Parma,it Serie A,30,1988,29.1,47,1.62,35,2,1,2,4,3,4,0.14,3,0,1,0,0,0
192,Ross Barkley,eng ENG,CC,Chelsea,eng Premier League,24,1993,13.8,55,3.98,43,0,3,4,2,3,9,0.65,7,0,0,1,0,1
193,Aymen Barkok,ma MAR,CC,Düsseldorf,de Bundesliga,20,1998,5.7,7,1.23,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
194,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,28,1989,26.5,51,1.92,30,0,0,9,11,1,6,0.23,2,0,0,3,1,0
195,Harvey Barnes,eng ENG,"CC,DL",Leicester City,eng Premier League,20,1997,11.2,50,4.48,36,0,9,5,0,0,4,0.36,2,0,1,1,0,0
196,Antonio Barragán,es ESP,"DF,DL",Betis,es La Liga,31,1987,10.4,12,1.16,12,0,0,0,0,0,1,0.1,1,0,0,0,0,0
395,Antonio Barreca,it ITA,DF,Newcastle Utd,eng Premier League,23,1995,6.699999999999999,10,1.52,7,3,0,0,0,0,1,0.15,1,0,0,0,0,0
199,Leandro Barreiro Martins,lu LUX,CC,Mainz 05,de Bundesliga,18,2000,1.0,2,2.0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
200,Ander Barrenetxea,es ESP,"DL,CC",Real Sociedad,es La Liga,16,2001,4.4,15,3.39,11,0,3,0,0,1,2,0.45,2,0,0,0,0,0
201,Édgar Barreto,py PAR,CC,Sampdoria,it Serie A,34,1984,8.7,18,2.06,16,2,0,0,0,0,3,0.34,3,0,0,0,0,0
202,Musa Barrow,gm GAM,DL,Atalanta,it Serie A,19,1998,6.7,33,4.94,25,2,1,4,1,0,3,0.45,3,0,0,0,0,0
203,Fin Bartels,de GER,"CC,DL",Werder Bremen,de Bundesliga,31,1987,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
204,Marc Bartra,es ESP,DF,Betis,es La Liga,27,1991,32.5,22,0.68,20,0,0,2,0,0,0,0.0,0,0,0,0,0,0
205,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,37,1981,2.9,1,0.35,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
206,Daniele Baselli,it ITA,CC,Torino,it Serie A,26,1992,26.4,84,3.18,54,20,6,2,0,2,6,0.23,6,0,0,0,0,0
207,Toma Bašić,hr CRO,CC,Bordeaux,fr Ligue 1,21,1996,14.8,35,2.36,21,10,0,1,3,0,2,0.14,1,1,0,0,0,0
208,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,19,1999,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
209,Borja Bastón,es ESP,DL,Alavés,es La Liga,25,1992,16.0,20,1.25,14,0,2,3,1,0,1,0.06,1,0,0,0,0,0
210,Alessandro Bastoni,it ITA,DF,Parma,it Serie A,19,1999,18.8,4,0.21,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
211,Bastos,ao ANG,DF,Lazio,it Serie A,27,1991,12.7,9,0.71,7,0,2,0,0,0,0,0.0,0,0,0,0,0,0
425,Michy Batshuayi,be BEL,DL,Crystal Palace,eng Premier League,24,1993,14.200000000000001,36,5.08,21,0,4,10,1,0,3,0.36,1,0,0,2,0,0
214,Robert Bauer,de GER,DF,Nürnberg,de Bundesliga,23,1995,19.1,30,1.57,17,10,0,0,2,1,0,0.0,0,0,0,0,0,0
215,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,28,1990,33.0,6,0.18,4,2,0,0,0,0,2,0.06,2,0,0,0,0,0
216,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,22,1996,18.0,9,0.5,7,2,0,0,0,0,0,0.0,0,0,0,0,0,0
217,Julian Baumgartlinger,at AUT,CC,Leverkusen,de Bundesliga,30,1988,17.3,35,2.02,33,1,0,1,0,0,3,0.17,3,0,0,0,0,0
218,Christoph Baumgartner,at AUT,CC,Hoffenheim,de Bundesliga,18,1999,0.9,6,6.35,1,0,3,0,2,0,3,3.18,1,0,1,0,1,0
219,Jon Bautista,es ESP,DL,Real Sociedad,es La Liga,23,1995,6.6,8,1.21,4,0,2,1,1,0,2,0.3,1,0,0,0,1,0
441,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,30,1988,20.7,14,0.7,12,1,0,1,0,0,1,0.05,1,0,0,0,0,0
222,Noah Joel Sarenren Bazee,ng NGA,"DL,CC",Hannover 96,de Bundesliga,21,1996,1.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
223,Claudio Beauvue,gp GLP,"DL,CC",Caen,fr Ligue 1,30,1988,16.7,26,1.56,15,1,3,3,4,0,4,0.24,0,0,2,1,1,0
449,Bebé,cv CPV,"DL,CC",Rayo Vallecano,es La Liga,28,1990,15.2,45,5.87,25,5,7,6,2,0,4,0.28,1,1,1,0,1,0
226,Ihlas Bebou,tg TOG,"CC,DL",Hannover 96,de Bundesliga,24,1994,11.8,51,4.31,31,3,8,4,3,2,8,0.68,5,0,2,0,1,0
227,Uffe Bech,dk DEN,DL,Hannover 96,de Bundesliga,25,1993,0.2,2,9.47,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
228,Andreas Beck,de GER,DF,Stuttgart,de Bundesliga,31,1987,19.7,33,1.67,26,3,1,0,2,1,4,0.2,4,0,0,0,0,0
229,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,22,1996,23.9,18,0.75,13,2,0,3,0,0,2,0.08,2,0,0,0,0,0
230,Andrea Beghetto,it ITA,DF,Frosinone,it Serie A,23,1994,24.7,81,3.27,63,14,1,1,1,1,8,0.32,5,2,1,0,0,0
231,Asmir Begović,ba BIH,PO,Bournemouth,eng Premier League,31,1987,24.0,1,0.04,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
232,Valon Behrami,ch SUI,CC,Udinese,it Serie A,33,1985,15.1,16,1.06,14,0,0,2,0,0,1,0.07,1,0,0,0,0,0
233,Hanno Behrens,de GER,CC,Nürnberg,de Bundesliga,28,1990,29.3,61,2.08,48,0,1,9,2,1,4,0.14,2,0,0,2,0,0
234,Ishak Belfodil,dz ALG,"DL,CC",Hoffenheim,de Bundesliga,26,1992,20.7,77,3.72,45,1,16,10,5,0,9,0.43,3,0,2,3,1,0
235,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,26,1991,25.0,46,1.84,40,1,2,2,1,0,2,0.08,2,0,0,0,0,0
236,Karim Bellarabi,de GER,DL,Leverkusen,de Bundesliga,28,1990,11.7,45,3.84,37,0,2,4,1,1,6,0.51,5,0,0,1,0,0
237,Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,23,1995,17.0,37,2.17,32,0,2,3,0,0,9,0.53,8,0,0,1,0,0
238,Andrea Belotti,it ITA,DL,Torino,it Serie A,24,1993,36.7,96,2.62,67,0,3,13,13,0,7,0.19,4,0,0,1,2,0
239,Fran Beltrán,es ESP,CC,Celta Vigo,es La Liga,19,1999,16.9,31,1.84,29,0,0,0,2,0,0,0.0,0,0,0,0,0,0
240,Hatem Ben Arfa,fr FRA,"DL,CC",Rennes,fr Ligue 1,31,1987,22.6,104,4.6,59,11,16,5,13,0,5,0.22,3,2,0,0,0,0
241,Wissam Ben Yedder,fr FRA,DL,Sevilla,es La Liga,27,1990,31.2,94,3.01,75,0,7,9,3,0,21,0.67,14,0,3,3,1,0
242,Diego Benaglio,ch SUI,PO,Monaco,fr Ligue 1,34,1983,22.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
243,Marco Benassi,it ITA,CC,Fiorentina,it Serie A,23,1994,25.4,66,2.6,55,0,2,7,0,2,5,0.2,4,0,0,1,0,0
244,Medhi Benatia,ma MAR,DF,Juventus,it Serie A,31,1987,5.0,1,0.2,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
245,Lars Bender,de GER,"CC,DF",Leverkusen,de Bundesliga,29,1989,15.1,30,1.99,23,4,0,2,1,0,5,0.33,5,0,0,0,0,0
246,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,29,1989,22.1,14,0.63,11,0,0,3,0,0,0,0.0,0,0,0,0,0,0
247,László Bénes,sk SVK,"CC,DL",M'Gladbach,de Bundesliga,20,1997,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
248,Nicolas Benezet,fr FRA,"CC,DL",Guingamp,fr Ligue 1,27,1991,18.5,82,4.43,47,18,3,6,6,2,4,0.22,1,2,0,1,0,0
249,Walter Benítez,ar ARG,PO,Nice,fr Ligue 1,25,1993,35.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
250,Ismaël Bennacer,dz ALG,CC,Empoli,it Serie A,20,1997,32.9,74,2.25,54,15,2,0,3,0,11,0.33,8,2,1,0,0,0
251,Joe Bennett,eng ENG,DF,Cardiff City,eng Premier League,28,1990,29.3,34,1.16,29,1,0,1,3,0,2,0.07,1,0,0,0,1,0
252,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,28,1990,34.0,26,0.76,19,4,0,2,0,1,0,0.0,0,0,0,0,0,0
253,Yassine Benrahou,fr FRA,"CC,DL",Bordeaux,fr Ligue 1,19,1999,2.0,5,2.54,3,1,0,0,1,0,0,0.0,0,0,0,0,0,0
254,Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,23,1995,23.9,35,1.46,24,2,1,0,7,1,2,0.08,2,0,0,0,0,0
255,Nabil Bentaleb,dz ALG,CC,Schalke 04,de Bundesliga,23,1994,19.9,45,2.26,26,9,0,3,5,2,2,0.1,1,0,0,1,0,0
256,Rodrigo Bentancur,uy URU,CC,Juventus,it Serie A,21,1997,22.3,54,2.43,49,0,1,2,0,2,9,0.4,9,0,0,0,0,0
257,Christian Benteke,be BEL,DL,Crystal Palace,eng Premier League,27,1990,9.0,16,1.77,13,0,1,1,1,0,2,0.22,1,0,0,0,1,0
258,Karim Benzema,fr FRA,DL,Real Madrid,es La Liga,30,1987,32.8,117,3.57,86,1,10,15,5,0,13,0.4,8,0,0,4,1,0
259,Yassine Benzia,dz ALG,CC,Lille,fr Ligue 1,23,1994,1.8,11,6.19,9,0,0,1,1,0,3,1.69,3,0,0,0,0,0
260,Domenico Berardi,it ITA,"DL,CC",Sassuolo,it Serie A,23,1994,31.9,144,4.51,96,13,12,11,9,3,13,0.41,8,3,0,1,1,0
261,Yuri Berchiche,es ESP,"DF,DL",Athletic Club,es La Liga,28,1990,34.7,49,1.41,35,3,0,3,7,1,6,0.17,6,0,0,0,0,0
262,Álex Berenguer,es ESP,"CC,DF",Torino,it Serie A,23,1995,16.5,72,4.36,45,12,7,2,6,0,8,0.48,4,2,0,0,2,0
263,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,26,1992,24.4,33,1.35,31,1,0,0,1,0,4,0.16,4,0,0,0,0,0
264,Jóhann Berg Guðmundsson,is ISL,CC,Burnley,eng Premier League,27,1990,19.5,71,3.65,40,17,1,8,5,0,9,0.46,6,1,0,2,0,0
265,Markel Bergara,es ESP,CC,Getafe,es La Liga,32,1986,0.6,1,1.7,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
266,Robert Berić,si SVN,DL,Saint-Étienne,fr Ligue 1,27,1991,13.1,26,1.99,17,1,2,4,2,0,3,0.23,1,1,0,0,1,0
267,Etrit Berisha,al ALB,PO,Atalanta,it Serie A,29,1989,18.0,1,0.06,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
268,Valon Berisha,xk KVX,"CC,DL",Lazio,it Serie A,25,1993,2.2,7,3.18,5,1,0,0,1,0,1,0.45,0,0,0,0,1,0
269,Bernard,br BRA,"DL,CC",Everton,eng Premier League,25,1992,23.5,84,3.57,63,1,10,2,6,2,13,0.55,9,0,3,1,0,0
270,Federico Bernardeschi,it ITA,"CC,DL",Juventus,it Serie A,24,1994,16.4,86,5.25,52,15,6,8,5,0,5,0.31,3,2,0,0,0,0
271,Bernardo,br BRA,DF,Brighton,eng Premier League,23,1995,19.5,28,1.44,20,2,1,1,4,0,1,0.05,1,0,0,0,0,0
272,Paul Bernardoni,fr FRA,PO,Nîmes,fr Ligue 1,21,1997,38.0,6,0.16,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
273,Juan Bernat,es ESP,"DF,CC",Paris S-G,fr Ligue 1,25,1993,20.4,46,2.25,41,4,0,0,1,0,4,0.2,4,0,0,0,0,0
274,Antoine Bernede,fr FRA,CC,Paris S-G,fr Ligue 1,19,1999,1.9,3,1.6,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
275,Dimitry Bertaud,fr FRA,PO,Montpellier,fr Ligue 1,20,1998,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
276,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,28,1989,24.0,53,2.21,36,11,0,1,4,1,6,0.25,4,2,0,0,0,0
277,Daniel Bessa,it ITA,CC,Genoa,it Serie A,25,1993,27.1,88,3.25,68,10,2,3,2,3,7,0.26,4,1,0,1,1,0
278,Marcus Bettinelli,eng ENG,PO,Fulham,eng Premier League,26,1992,7.0,3,0.43,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0
279,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,18,2000,8.0,8,1.0,6,0,1,1,0,0,2,0.25,2,0,0,0,0,0
280,Jonathan Biabiany,fr FRA,DL,Parma,it Serie A,30,1988,11.9,24,2.02,17,1,3,0,3,0,0,0.0,0,0,0,0,0,0
281,Giulian Biancone,fr FRA,DF,Monaco,fr Ligue 1,18,2000,1.0,2,2.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
282,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,28,1990,19.9,19,0.96,18,0,0,1,0,0,5,0.25,5,0,0,0,0,0
283,Pedro Bigas,es ESP,DF,Eibar,es La Liga,27,1990,6.5,4,0.62,4,0,0,0,0,0,1,0.15,1,0,0,0,0,0
284,Lucas Biglia,ar ARG,CC,Milan,it Serie A,32,1986,12.4,27,2.18,21,2,0,1,1,2,2,0.16,2,0,0,0,0,0
285,Philip Billing,dk DEN,CC,Huddersfield,eng Premier League,22,1996,24.3,68,2.8,39,12,2,9,4,2,3,0.12,2,1,0,0,0,0
286,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,25,1992,35.5,100,2.82,72,23,1,3,0,1,7,0.2,6,0,1,0,0,0
287,Davide Biraschi,it ITA,DF,Genoa,it Serie A,24,1994,31.6,43,1.36,25,3,4,1,6,4,4,0.13,4,0,0,0,0,0
577,Valter Birsa,si SVN,"CC,DL",Cagliari,it Serie A,31,1986,16.099999999999998,63,7.59,38,16,4,3,1,1,4,0.33,3,1,0,0,0,0
290,Yves Bissouma,ml MLI,CC,Brighton,eng Premier League,21,1996,19.7,54,2.74,35,1,10,2,6,0,2,0.1,1,0,0,0,1,0
291,Leonardo Bittencourt,de GER,CC,Hoffenheim,de Bundesliga,24,1993,11.9,53,4.46,37,6,0,4,5,1,6,0.51,5,0,0,1,0,0
292,Alejandro Blanco,es ESP,"DL,CC",Alavés,es La Liga,19,1998,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
293,Rubén Blanco,es ESP,PO,Celta Vigo,es La Liga,23,1995,25.0,3,0.12,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
294,Ludovic Blas,fr FRA,"CC,DL",Guingamp,fr Ligue 1,20,1997,26.4,56,2.12,44,0,4,4,2,2,10,0.38,9,0,0,1,0,0
591,Pablo de Blasis,ar ARG,"DF,CC",Eibar,es La Liga,30,1988,17.9,47,3.72,41,3,1,0,1,1,1,0.06,1,0,0,0,0,0
297,Alexis Blin,fr FRA,CC,Amiens,fr Ligue 1,21,1996,22.1,25,1.13,22,0,0,0,1,2,2,0.09,2,0,0,0,0,0
298,Danny Blum,de GER,CC,Eint Frankfurt,de Bundesliga,27,1991,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
299,Emmanuel Boateng,gh GHA,DL,Levante,es La Liga,22,1996,7.8,18,2.32,8,0,1,3,5,1,3,0.39,1,0,0,1,1,0
300,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,29,1988,18.8,30,1.59,27,0,1,2,0,0,5,0.27,5,0,0,0,0,0
603,Kevin-Prince Boateng,gh GHA,DL,Sassuolo,it Serie A,31,1987,13.100000000000001,32,3.9099999999999997,29,0,0,1,2,0,4,0.38,3,0,0,1,0,0
303,Antonin Bobichon,fr FRA,CC,Nîmes,fr Ligue 1,22,1995,23.9,65,2.72,43,10,3,7,1,1,4,0.17,0,2,0,1,1,0
304,Yann Bodiger,fr FRA,CC,Toulouse,fr Ligue 1,23,1995,0.1,1,6.92,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
305,Mathieu Bodmer,fr FRA,"CC,DL",Amiens,fr Ligue 1,35,1982,11.9,28,2.35,24,0,0,1,2,1,2,0.17,1,0,0,1,0,0
306,Adam Bodzek,de GER,"CC,DF",Düsseldorf,de Bundesliga,32,1985,17.7,26,1.47,19,2,0,0,3,2,3,0.17,2,0,0,0,0,1
307,Jean-Paul Boëtius,nl NED,CC,Mainz 05,de Bundesliga,24,1994,23.6,83,3.51,63,0,6,4,8,2,11,0.47,10,0,1,0,0,0
308,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,17,2000,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
309,Jeremie Boga,ci CIV,"DL,CC",Sassuolo,it Serie A,21,1997,16.0,41,2.56,24,0,9,3,5,0,4,0.25,2,0,1,1,0,0
310,Willy Boly,ci CIV,DF,Wolves,eng Premier League,27,1991,35.2,29,0.82,25,0,0,3,0,1,0,0.0,0,0,0,0,0,0
311,Léo Bonatini,br BRA,DL,Wolves,eng Premier League,24,1994,1.5,8,5.33,7,0,0,1,0,0,3,2.0,3,0,0,0,0,0
312,Giacomo Bonaventura,it ITA,CC,Milan,it Serie A,28,1989,7.2,36,5.01,28,1,2,4,1,0,3,0.42,3,0,0,0,0,0
313,Daniele Bonera,it ITA,DF,Villarreal,es La Liga,37,1981,2.6,1,0.39,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
314,Gaëtan Bong,cm CMR,DF,Brighton,eng Premier League,30,1988,20.1,18,0.9,13,3,2,0,0,0,1,0.05,1,0,0,0,0,0
315,Kevin Bonifazi,it ITA,DF,SPAL,it Serie A,22,1996,25.6,25,0.98,22,0,1,1,1,0,1,0.04,1,0,0,0,0,0
316,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,31,1987,27.5,24,0.87,22,0,1,1,0,0,2,0.07,2,0,0,0,0,0
317,Fabio Borini,it ITA,"DL,DF",Milan,it Serie A,27,1991,11.7,37,3.16,25,0,5,3,3,1,3,0.26,2,0,0,1,0,0
318,Robin Bormuth,de GER,DF,Düsseldorf,de Bundesliga,22,1995,6.8,3,0.44,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
319,Artur Boruc,pl POL,PO,Bournemouth,eng Premier League,38,1980,12.0,4,0.33,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
320,Olivier Boscagli,fr FRA,DF,Nice,fr Ligue 1,20,1997,9.6,22,2.29,18,3,0,0,0,1,1,0.1,1,0,0,0,0,0
321,Gabriel Boschilia,br BRA,"DL,CC",Nantes,fr Ligue 1,22,1996,14.7,51,3.48,34,8,0,5,3,1,6,0.41,4,0,0,2,0,0
322,John Bostock,tt TRI,CC,Toulouse,fr Ligue 1,26,1992,10.9,15,1.37,10,3,0,1,1,0,0,0.0,0,0,0,0,0,0
323,Denis Bouanga,ga GAB,"CC,DL",Nîmes,fr Ligue 1,23,1994,29.3,75,2.56,48,2,14,7,3,1,8,0.27,4,0,0,0,3,1
324,Zacharie Boucher,fr FRA,PO,Angers,fr Ligue 1,26,1992,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
651,Ryad Boudebouz,dz ALG,"CC,DL",Celta Vigo,es La Liga,28,1990,14.0,59,8.53,49,4,5,1,0,0,5,0.67,5,0,0,0,0,0
327,Sofiane Boufal,ma MAR,"CC,DL",Celta Vigo,es La Liga,24,1993,23.2,116,5.01,54,9,32,7,13,1,13,0.56,7,0,1,1,4,0
328,Nassim Boujellab,ma MAR,CC,Schalke 04,de Bundesliga,19,1999,4.2,5,1.19,2,0,1,1,1,0,2,0.48,1,0,1,0,0,0
329,Arnold Bouka Moutou,cg CGO,"DF,DL",Dijon,fr Ligue 1,29,1988,0.7,1,1.36,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
330,Yassine Bounou,ma MAR,PO,Girona,es La Liga,27,1991,31.8,2,0.06,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
331,Mehdi Bourabia,ma MAR,CC,Sassuolo,it Serie A,26,1991,22.3,57,2.55,45,3,2,7,0,0,2,0.09,2,0,0,0,0,0
332,Benjamin Bourigeaud,fr FRA,"CC,DL",Rennes,fr Ligue 1,24,1994,26.9,69,2.56,48,13,0,3,2,3,11,0.41,6,2,0,3,0,0
333,Bilal Boutobba,fr FRA,"DL,CC",Montpellier,fr Ligue 1,19,1998,0.4,6,16.88,3,0,1,0,2,0,0,0.0,0,0,0,0,0,0
334,Umut Bozok,tr TUR,DL,Nîmes,fr Ligue 1,21,1996,13.7,35,2.55,18,0,2,3,12,0,6,0.44,4,0,1,0,1,0
335,Filip Bradarić,hr CRO,CC,Cagliari,it Serie A,26,1992,16.6,27,1.63,23,2,0,2,0,0,2,0.12,2,0,0,0,0,0
336,Robbie Brady,ie IRL,CC,Burnley,eng Premier League,26,1992,8.0,25,3.12,15,6,1,0,2,1,1,0.12,0,1,0,0,0,0
337,Martin Braithwaite,dk DEN,DL,Leganés,es La Liga,27,1991,15.6,27,1.73,20,0,4,1,2,0,9,0.58,6,0,1,1,1,0
338,Julian Brandt,de GER,"CC,DL",Leverkusen,de Bundesliga,22,1996,29.6,176,5.94,123,27,11,10,4,1,31,1.05,22,5,1,2,1,0
339,Darko Brašanac,rs SRB,CC,Alavés,es La Liga,26,1992,17.6,30,1.71,24,2,1,2,1,0,1,0.06,1,0,0,0,0,0
340,Pedro Brazão,pt POR,"CC,DL",Nice,fr Ligue 1,15,2002,0.2,1,6.43,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
341,Fabian Bredlow,de GER,PO,Nürnberg,de Bundesliga,23,1995,12.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
342,Josip Brekalo,hr CRO,"DL,CC",Wolfsburg,de Bundesliga,20,1998,15.7,62,3.94,41,15,1,1,3,1,7,0.44,6,0,1,0,0,0
343,Gleison Bremer,br BRA,DF,Torino,it Serie A,21,1997,2.0,1,0.49,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
344,Joshua Brenet,nl NED,DF,Hoffenheim,de Bundesliga,24,1994,10.1,34,3.38,28,2,0,3,0,1,3,0.3,3,0,0,0,0,0
345,Rajko Brežančić,rs SRB,DF,Huesca,es La Liga,28,1989,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
346,Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,23,1994,32.5,21,0.65,17,1,0,3,0,0,3,0.09,3,0,0,0,0,0
347,Jimmy Briand,fr FRA,DL,Bordeaux,fr Ligue 1,32,1985,27.7,61,2.2,50,0,3,3,3,2,6,0.22,6,0,0,0,0,0
348,Nicolò Brighenti,it ITA,DF,Frosinone,it Serie A,28,1989,11.0,16,1.45,11,3,0,1,1,0,1,0.09,0,0,0,1,0,0
349,Matteo Brighi,it ITA,CC,Empoli,it Serie A,37,1981,2.6,5,1.96,3,1,0,0,1,0,0,0.0,0,0,0,0,0,0
350,Enrico Brignola,it ITA,"DL,CC",Sassuolo,it Serie A,19,1999,1.9,3,1.54,3,0,0,0,0,0,1,0.51,1,0,0,0,0,0
351,Miguel Britos,uy URU,DF,Watford,eng Premier League,33,1985,2.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
352,David Brooks,wls WAL,"CC,DL",Bournemouth,eng Premier League,21,1997,25.1,79,3.14,53,5,3,7,7,4,14,0.56,8,0,2,1,2,1
353,John Brooks,us USA,DF,Wolfsburg,de Bundesliga,25,1993,29.0,22,0.76,21,0,0,1,0,0,4,0.14,3,0,0,1,0,0
354,Daniel Brosinski,de GER,DF,Mainz 05,de Bundesliga,30,1988,24.5,67,2.74,47,16,1,2,1,0,6,0.25,6,0,0,0,0,0
355,Marcelo Brozović,hr CRO,CC,Inter,it Serie A,25,1992,29.4,144,4.89,117,19,2,1,1,4,6,0.2,3,2,0,0,0,1
356,Bruma,pt POR,CC,RB Leipzig,de Bundesliga,23,1994,6.1,24,3.91,19,0,3,1,1,0,3,0.49,2,0,1,0,0,0
357,Jeffrey Bruma,nl NED,DF,Schalke 04,de Bundesliga,26,1991,6.9,2,0.29,2,0,0,0,0,0,1,0.14,1,0,0,0,0,0
358,Bruno,es ESP,DF,Brighton,eng Premier League,37,1980,12.6,16,1.27,11,4,0,1,0,0,4,0.32,2,1,0,1,0,0
359,Jacob Bruun Larsen,dk DEN,DL,Dortmund,de Bundesliga,19,1998,14.1,32,2.28,25,3,2,1,0,1,2,0.14,2,0,0,0,0,0
360,Joe Bryan,eng ENG,"DF,CC",Fulham,eng Premier League,24,1993,26.1,52,2.0,33,9,2,5,2,1,2,0.08,2,0,0,0,0,0
